protein,chain,group,group1
4QUB,A,Protease,3
5IAK,A,Protease,3
4QU0,A,Protease,3
4QU5,A,Protease,3
1NPC,A,Protease,3
5IAE,A,Protease,3
3T2N,A,Protease,3
4PRY,A,Protease,3
4QUJ,A,Protease,3
4QTY,A,Protease,3
4QU9,A,Protease,3
3ITN,A,Protease,3
5IAG,A,Protease,3
5IAS,A,Protease,3
4EHF,A,Protease,3
4QTX,A,Protease,3
5IAJ,A,Protease,3
5IAN,A,Protease,3
3PCX,A,Protease,3
4QUI,A,Protease,3
1ZCM,A,Protease,3
3M3T,A,Protease,3
2Q6F,A,Protease,3
2QCY,A,Protease,3
5RE4,A,Protease,3
5RER,A,Protease,3
4QUD,A,Protease,3
5REA,A,Protease,3
5REG,A,Protease,3
5R7Z,A,Protease,3
5REO,A,Protease,3
5REP,A,Protease,3
5RF9,A,Protease,3
5RE8,A,Protease,3
5RF1,A,Protease,3
5REH,A,Protease,3
5R7Y,A,Protease,3
5RG2,A,Protease,3
5R83,A,Protease,3
5REF,A,Protease,3
3F9E,A,Protease,3
2D2D,A,Protease,3
5RGJ,A,Protease,3
5REC,A,Protease,3
5REW,A,Protease,3
5RGI,A,Protease,3
5RGS,A,Protease,3
5RE9,A,Protease,3
4WMD,A,Protease,3
5RFO,A,Protease,3
5REE,A,Protease,3
5RFZ,A,Protease,3
2BX3,A,Protease,3
5RFY,A,Protease,3
5RF3,A,Protease,3
5REK,A,Protease,3
5RES,A,Protease,3
5RFB,A,Protease,3
5RE7,A,Protease,3
4WMF,A,Protease,3
5RG3,A,Protease,3
2NQI,A,Protease,3
5RGG,A,Protease,3
5RE6,A,Protease,3
5RGN,A,Protease,3
5RF5,A,Protease,3
5RGL,A,Protease,3
5RFA,A,Protease,3
5R8T,A,Protease,3
5RF7,A,Protease,3
5RGQ,A,Protease,3
5RFU,A,Protease,3
5RFJ,A,Protease,3
5REN,A,Protease,3
5RF0,A,Protease,3
5RGH,A,Protease,3
5RGR,A,Protease,3
5REJ,A,Protease,3
5R82,A,Protease,3
5RE5,A,Protease,3
5RED,A,Protease,3
5WKL,A,Protease,3
4WME,A,Protease,3
5WKK,A,Protease,3
5RGP,A,Protease,3
5RFN,A,Protease,3
5RFL,A,Protease,3
4YOG,A,Protease,3
5R80,A,Protease,3
5REV,A,Protease,3
5RFV,A,Protease,3
5RF6,A,Protease,3
5REB,A,Protease,3
5RF4,A,Protease,3
5RG1,A,Protease,3
5RGO,A,Protease,3
5RG0,A,Protease,3
5RFD,A,Protease,3
5REU,A,Protease,3
4YOJ,A,Protease,3
5RFE,A,Protease,3
6YB7,A,Protease,3
5WKJ,A,Protease,3
5RGK,A,Protease,3
5RFX,A,Protease,3
5RFT,A,Protease,3
5RFS,A,Protease,3
5RFF,A,Protease,3
5RGM,A,Protease,3
5RF2,A,Protease,3
2G8J,A,Protease,3
5RET,A,Protease,3
5RFI,A,Protease,3
5REI,A,Protease,3
2GTB,A,Protease,3
5RFQ,A,Protease,3
3FZD,A,Protease,3
5REL,A,Protease,3
5RFC,A,Protease,3
5HYO,A,Protease,3
5RFH,A,Protease,3
2R9C,A,Protease,3
5R84,A,Protease,3
3ATW,A,Protease,3
5REM,A,Protease,3
6Y84,A,Protease,3
5REZ,A,Protease,3
5WKM,A,Protease,3
5RFW,A,Protease,3
1UK3,A,Protease,3
5RFG,A,Protease,3
5REY,A,Protease,3
4YLU,A,Protease,3
5RFM,A,Protease,3
1Z1J,A,Protease,3
5RF8,A,Protease,3
1P9S,A,Protease,3
4YO9,A,Protease,3
2G8E,A,Protease,3
2A5K,A,Protease,3
2GT8,A,Protease,3
5R81,A,Protease,3
4XFQ,A,Protease,3
5RFK,A,Protease,3
4RSP,A,Protease,3
5RFR,A,Protease,3
5REX,A,Protease,3
3EA9,A,Protease,3
1TL9,A,Protease,3
1UK2,A,Protease,3
2YNB,A,Protease,3
5C5O,A,Protease,3
2BX4,A,Protease,3
5RFP,A,Protease,3
4ZUH,A,Protease,3
3AW1,A,Protease,3
2Z9K,A,Protease,3
3TLO,A,Protease,3
6FV2,A,Protease,3
2ARY,A,Protease,3
2C3S,A,Protease,3
2R9F,A,Protease,3
6M2Q,A,Protease,3
5ZQG,A,Protease,3
3M3S,A,Protease,3
3M3V,A,Protease,3
6M03,A,Protease,3
3V3M,A,Protease,3
1WOF,A,Protease,3
3D62,A,Protease,3
3EA7,A,Protease,3
6BDT,A,Protease,3
2NQG,A,Protease,3
1UJ1,A,Protease,3
2YNA,A,Protease,3
2GT7,A,Protease,3
2DUC,A,Protease,3
2QC2,A,Protease,3
5C5N,A,Protease,3
2Q6G,A,Protease,3
2ZU2,A,Protease,3
2Z9J,A,Protease,3
2AMQ,A,Protease,3
2ALV,A,Protease,3
6JIJ,A,Protease,3
2Z94,A,Protease,3
6BGP,A,Protease,3
6Y2F,A,Protease,3
5C3N,A,Protease,3
2Z9L,A,Protease,3
3EA8,A,Protease,3
6M2N,A,Protease,3
1P9U,A,Protease,3
1Z1I,A,Protease,3
3SNB,A,Protease,3
3SNC,A,Protease,3
2VJ1,A,Protease,3
2GZ8,A,Protease,3
2GX4,A,Protease,3
2QIQ,A,Protease,3
3SNE,A,Protease,3
2A5A,A,Protease,3
6FV1,A,Protease,3
6Y2E,A,Protease,3
4TWY,A,Protease,3
3VB5,A,Protease,3
2Z3C,A,Protease,3
5N19,A,Protease,3
4WY3,A,Protease,3
2AMD,A,Protease,3
2HOB,A,Protease,3
2H2Z,A,Protease,3
6W63,A,Protease,3
1Q2W,A,Protease,3
3VB6,A,Protease,3
3SN8,A,Protease,3
4TWW,A,Protease,3
3AVZ,A,Protease,3
2Z9G,A,Protease,3
3F9G,A,Protease,3
5GWZ,A,Protease,3
3TIU,A,Protease,3
2ZU5,A,Protease,3
2Z3D,A,Protease,3
3VB7,A,Protease,3
2ZU4,A,Protease,3
5NH0,A,Protease,3
2GZ7,A,Protease,3
4YOI,A,Protease,3
2OP9,A,Protease,3
2Z3E,A,Protease,3
2A5I,A,Protease,3
1UK4,A,Protease,3
3SZN,A,Protease,3
2GZ9,A,Protease,3
6LU7,A,Protease,3
3TNS,A,Protease,3
3EAJ,A,Protease,3
3F9F,A,Protease,3
3AW0,A,Protease,3
3VB4,A,Protease,3
3SND,A,Protease,3
2V6N,A,Protease,3
3TNT,A,Protease,3
1KXR,A,Protease,3
5N5O,A,Protease,3
5GWY,A,Protease,3
4MDS,A,Protease,3
2Q6D,A,Protease,3
3TIT,A,Protease,3
3D23,A,Protease,3
3F9H,A,Protease,3
6L5T,A,Protease,3
6Y2G,A,Protease,3
1TLO,A,Protease,3
1LVO,A,Protease,3
3VB3,A,Protease,3
4ZRO,A,Protease,3
6BKJ,A,Protease,3
6BJD,A,Protease,3
2AMP,A,Protease,3
4HI3,A,Protease,3
4F49,A,Protease,3
4NBK,A,Protease,3
3SNA,A,Protease,3
4N6G,A,Protease,3
5EU8,A,Protease,3
4N7J,A,Protease,3
1GQF,A,Protease,3
4NBN,A,Protease,3
4N5D,A,Protease,3
4N7M,A,Protease,3
5B6O,A,Protease,3
4NBL,A,Protease,3
4RF0,A,Protease,3
4OVZ,A,Protease,3
5W8U,A,Protease,3
4WUR,A,Protease,3
4REZ,A,Protease,3
5W8T,A,Protease,3
5WFI,A,Protease,3
4X2Z,A,Protease,3
3MJ5,A,Protease,3
5V6A,A,Protease,3
4RF1,A,Protease,3
5V69,A,Protease,3
4R3D,A,Protease,3
4OW0,A,Protease,3
6W9C,A,Protease,3
4PT5,A,Protease,3
4P16,A,Protease,3
5E6J,A,Protease,3
4RNA,A,Protease,3
4M0W,A,Protease,3
5Y3Q,A,Protease,3
5Y3E,A,Protease,3
3E9S,A,Protease,3
2FE8,A,Protease,3
3IWM,A,Protease,3
4JDL,A,Receptor,4
5T97,A,Receptor,4
5YGV,A,Receptor,4
3JRS,A,Receptor,4
3K90,A,Receptor,4
3W9R,A,Receptor,4
3NJO,A,Receptor,4
5UR5,A,Receptor,4
5UR6,A,Receptor,4
3OQU,A,Receptor,4
5UR4,A,Receptor,4
3R6P,A,Receptor,4
2PJL,A,Receptor,4
5DVV,A,Receptor,4
3NS2,A,Receptor,4
5JNN,A,Receptor,4
3KAZ,A,Receptor,4
4LG5,A,Receptor,4
3NMH,A,Receptor,4
3NMP,A,Receptor,4
4Q50,A,Receptor,4
6B0F,A,Receptor,4
3NJ0,A,Receptor,4
4LA7,A,Receptor,4
4OIC,A,Receptor,4
3KDI,A,Receptor,4
3NR4,A,Receptor,4
5VSR,A,Receptor,4
5MK4,A,Receptor,4
4LGB,A,Receptor,4
5T92,A,Receptor,4
3FLI,A,Receptor,4
4WVD,A,Receptor,4
4LGA,A,Receptor,4
3PCU,A,Receptor,4
4IUI,A,Receptor,4
3KL1,A,Receptor,4
2R6W,A,Receptor,4
4ZSH,A,Receptor,4
3KDH,A,Receptor,4
2ZXZ,A,Receptor,4
5VSQ,A,Receptor,4
2ZY0,A,Receptor,4
3KB0,A,Receptor,4
5VRO,A,Receptor,4
5VT7,A,Receptor,4
4OC7,A,Receptor,4
5VR7,A,Receptor,4
5VS5,A,Receptor,4
3FUG,A,Receptor,4
5MKU,A,Receptor,4
5EC9,A,Receptor,4
5MKJ,A,Receptor,4
3ZVU,A,Receptor,4
5MMW,A,Receptor,4
5LYQ,A,Receptor,4
5OR6,A,Receptor,4
2ABI,A,Receptor,4
3R5M,A,Receptor,4
4M8H,A,Receptor,4
3QN1,A,Receptor,4
2P1T,A,Receptor,4
3OZJ,A,Receptor,4
4RMD,A,Receptor,4
2POG,A,Receptor,4
2P1V,A,Receptor,4
5AAU,A,Receptor,4
3OAP,A,Receptor,4
3NMT,A,Receptor,4
4POH,A,Receptor,4
3KWY,A,Receptor,4
4POJ,A,Receptor,4
5OR2,A,Receptor,4
5TM2,A,Receptor,4
5TM1,A,Receptor,4
4PP5,A,Receptor,4
3D24,A,Receptor,4
2P1U,A,Receptor,4
3UJL,A,Receptor,4
4WVO,A,Receptor,4
4PP3,A,Receptor,4
4K4J,A,Receptor,4
4RME,A,Receptor,4
5MOA,A,Receptor,4
4M8E,A,Receptor,4
3KB3,A,Receptor,4
5MJ5,A,Receptor,4
4QE8,A,Receptor,4
4RFW,A,Receptor,4
1XB7,A,Receptor,4
6GG8,A,Receptor,4
1XDK,A,Receptor,4
4K6I,A,Receptor,4
2QE4,A,Receptor,4
1VJB,A,Receptor,4
4DS8,A,Receptor,4
1XQC,A,Receptor,4
3NMV,A,Receptor,4
5Q0Q,A,Receptor,4
4RMC,A,Receptor,4
5DKS,A,Receptor,4
5YXJ,A,Receptor,4
1XLS,A,Receptor,4
6GEV,A,Receptor,4
3RT2,A,Receptor,4
2OAX,A,Receptor,4
1XV9,A,Receptor,4
1YA3,A,Receptor,4
5MWP,A,Receptor,4
5TMV,A,Receptor,4
1TFC,A,Receptor,4
5AK2,A,Receptor,4
5TLX,A,Receptor,4
3BEJ,A,Receptor,4
5DZH,A,Receptor,4
1XVP,A,Receptor,4
4N1Y,A,Receptor,4
3RY9,A,Receptor,4
5TN8,A,Receptor,4
4ZN7,A,Receptor,4
4ZNW,A,Receptor,4
4IV4,A,Receptor,4
2EWP,A,Receptor,4
5TN9,A,Receptor,4
5TMM,A,Receptor,4
3K3K,A,Receptor,4
5GTR,A,Receptor,4
2AXA,A,Receptor,4
2AX7,A,Receptor,4
5TLG,A,Receptor,4
5TMS,A,Receptor,4
3RLL,A,Receptor,4
5DK9,A,Receptor,4
5TM3,A,Receptor,4
5YXL,A,Receptor,4
1Z95,A,Receptor,4
5KD9,A,Receptor,4
5TN4,A,Receptor,4
2AX8,A,Receptor,4
5DUG,A,Receptor,4
2AX9,A,Receptor,4
4OH5,A,Receptor,4
1X7E,A,Receptor,4
1YY4,A,Receptor,4
2YLY,A,Receptor,4
5TLF,A,Receptor,4
2B1Z,A,Receptor,4
2Q7I,A,Receptor,4
1X7R,A,Receptor,4
5DYB,A,Receptor,4
4OKX,A,Receptor,4
5EIT,A,Receptor,4
2P7Z,A,Receptor,4
4OLM,A,Receptor,4
5TLD,A,Receptor,4
4ZNS,A,Receptor,4
1X76,A,Receptor,4
5Q0T,A,Receptor,4
1U9E,A,Receptor,4
4JDA,A,Receptor,4
2GPU,A,Receptor,4
3K6P,A,Receptor,4
4OKW,A,Receptor,4
1ZAF,A,Receptor,4
5DWI,A,Receptor,4
5KCE,A,Receptor,4
5GS4,A,Receptor,4
5TMQ,A,Receptor,4
4OKB,A,Receptor,4
5EGV,A,Receptor,4
4IU7,A,Receptor,4
4OJB,A,Receptor,4
5DTV,A,Receptor,4
5DYD,A,Receptor,4
2Q7K,A,Receptor,4
5DXP,A,Receptor,4
1YYE,A,Receptor,4
5E0X,A,Receptor,4
1U3R,A,Receptor,4
3WG8,A,Receptor,4
1U3S,A,Receptor,4
3D5F,A,Receptor,4
4IVY,A,Receptor,4
5EI1,A,Receptor,4
2QA8,A,Receptor,4
2NV7,A,Receptor,4
5TLU,A,Receptor,4
1X78,A,Receptor,4
2GPO,A,Receptor,4
5DXK,A,Receptor,4
5DMC,A,Receptor,4
2ZNP,A,Receptor,4
5DKE,A,Receptor,4
4ZNT,A,Receptor,4
1X7J,A,Receptor,4
2P7G,A,Receptor,4
5DWG,A,Receptor,4
4K7A,A,Receptor,4
5KRH,A,Receptor,4
5DZ0,A,Receptor,4
5MOB,A,Receptor,4
4IW6,A,Receptor,4
3RVF,A,Receptor,4
2QTU,A,Receptor,4
5DZ3,A,Receptor,4
5DUE,A,Receptor,4
3RUT,A,Receptor,4
2J7Y,A,Receptor,4
3RUU,A,Receptor,4
4ZNV,A,Receptor,4
2Z4B,A,Receptor,4
5DU5,A,Receptor,4
2GP7,A,Receptor,4
3HC5,A,Receptor,4
2P7A,A,Receptor,4
5KRF,A,Receptor,4
1X7B,A,Receptor,4
5TLY,A,Receptor,4
4PPP,A,Receptor,4
5KRO,A,Receptor,4
5DWJ,A,Receptor,4
5TM6,A,Receptor,4
2I0G,A,Receptor,4
5KCF,A,Receptor,4
5IAW,A,Receptor,4
5DKB,A,Receptor,4
5DLR,A,Receptor,4
1Y9R,A,Receptor,4
5DXR,A,Receptor,4
5DMF,A,Receptor,4
4DQM,A,Receptor,4
2GPP,A,Receptor,4
5DZ1,A,Receptor,4
2BAW,A,Receptor,4
3ILT,B,Receptor,4
5TLP,A,Receptor,4
5EHJ,A,Receptor,4
4IV2,A,Receptor,4
4ZI1,A,Receptor,4
5DXQ,A,Receptor,4
4IVW,A,Receptor,4
5DWE,A,Receptor,4
5KCU,A,Receptor,4
5KRI,A,Receptor,4
2YJD,A,Receptor,4
5DP0,A,Receptor,4
2AWH,A,Receptor,4
5Q0R,A,Receptor,4
3KMR,A,Receptor,4
2B50,A,Receptor,4
3OKH,A,Receptor,4
5KRA,A,Receptor,4
5K13,A,Receptor,4
2J7X,A,Receptor,4
2E2R,A,Receptor,4
5KRK,A,Receptor,4
2GIU,A,Receptor,4
5Y49,A,Receptor,4
4OHA,A,Receptor,4
5Q11,A,Receptor,4
4OEY,A,Receptor,4
5KCW,A,Receptor,4
5TMO,A,Receptor,4
5DRJ,A,Receptor,4
2ZNQ,A,Receptor,4
5TOA,A,Receptor,4
3NEF,A,Receptor,4
2JJ3,A,Receptor,4
4J26,A,Receptor,4
5TLT,A,Receptor,4
5ICK,A,Receptor,4
2XYX,A,Receptor,4
5GID,A,Receptor,4
5TMZ,A,Receptor,4
5DY8,A,Receptor,4
3GD2,A,Receptor,4
5KCT,A,Receptor,4
5U45,A,Receptor,4
4OED,A,Receptor,4
5DVS,A,Receptor,4
3OJI,A,Receptor,4
5Y1J,A,Receptor,4
5DX3,A,Receptor,4
5Q0M,A,Receptor,4
5TLM,A,Receptor,4
1U3Q,A,Receptor,4
5AZT,A,Receptor,4
1XAP,A,Receptor,4
5DXM,A,Receptor,4
5DXB,A,Receptor,4
4G20,A,Receptor,4
3OLS,A,Receptor,4
2ZAS,A,Receptor,4
5TM7,A,Receptor,4
3B6T,A,Receptor,4
4OEZ,A,Receptor,4
4OFU,A,Receptor,4
5KRJ,A,Receptor,4
2ZBS,A,Receptor,4
3KGC,A,Receptor,4
3KMG,A,Receptor,4
3DCU,A,Receptor,4
2XYW,A,Receptor,4
5GIC,A,Receptor,4
3KMZ,A,Receptor,4
3OMO,A,Receptor,4
5KCD,A,Receptor,4
5DKG,A,Receptor,4
3OMP,A,Receptor,4
3T03,A,Receptor,4
5DXE,A,Receptor,4
5DXG,A,Receptor,4
3DCT,A,Receptor,4
3OMQ,A,Receptor,4
4OGH,A,Receptor,4
3M3K,A,Receptor,4
6FO8,1,Receptor,4
4OIL,A,Receptor,4
5YXB,A,Receptor,4
5FHN,A,Receptor,4
6A5X,A,Receptor,4
5E1C,A,Receptor,4
3NJ1,A,Receptor,4
4ZN9,A,Receptor,4
3B6Q,A,Receptor,4
5KR9,A,Receptor,4
5Q0L,A,Receptor,4
2QAB,A,Receptor,4
5TLL,A,Receptor,4
6CBZ,A,Receptor,4
3DT3,A,Receptor,4
5TN7,A,Receptor,4
6A5W,A,Receptor,4
5IXK,A,Receptor,4
5U40,A,Receptor,4
4PP6,A,Receptor,4
4OEA,A,Receptor,4
3B6W,A,Receptor,4
2QGW,A,Receptor,4
5Q0I,A,Receptor,4
5U3Q,A,Receptor,4
5HYR,A,Receptor,4
5U44,A,Receptor,4
5Y44,A,Receptor,4
4OIU,A,Receptor,4
5TN5,A,Receptor,4
2J14,A,Receptor,4
4J24,A,Receptor,4
4IWC,A,Receptor,4
5FHM,A,Receptor,4
5ETH,A,Receptor,4
5DZI,A,Receptor,4
5DL4,A,Receptor,4
5Q1A,A,Receptor,4
4TV1,A,Receptor,4
5WGD,A,Receptor,4
5KRC,A,Receptor,4
3NEG,A,Receptor,4
5DUH,A,Receptor,4
6DXK,A,Receptor,4
4CI4,A,Receptor,4
2QH6,A,Receptor,4
4BCR,A,Receptor,4
3DP6,A,Receptor,4
5KRM,A,Receptor,4
5WZX,A,Receptor,4
3KDJ,A,Receptor,4
4QL8,A,Receptor,4
5Q16,A,Receptor,4
5AAV,A,Receptor,4
5Q17,A,Receptor,4
3T9X,B,Receptor,4
4OH6,A,Receptor,4
4DMA,A,Receptor,4
3PD9,A,Receptor,4
5TN6,A,Receptor,4
5HYK,A,Receptor,4
5Q1C,A,Receptor,4
3M3L,A,Receptor,4
5FHO,A,Receptor,4
5Q0K,A,Receptor,4
2QGT,A,Receptor,4
4TUZ,A,Receptor,4
2IOK,A,Receptor,4
3OOF,A,Receptor,4
5L7E,A,Receptor,4
5U41,A,Receptor,4
2ZKC,A,Receptor,4
3LSF,B,Receptor,4
3M3F,A,Receptor,4
4IWF,A,Receptor,4
3HC6,A,Receptor,4
5Q0Y,A,Receptor,4
3AUN,A,Receptor,4
3RN8,A,Receptor,4
4LZ7,A,Receptor,4
5TLV,A,Receptor,4
2AL4,A,Receptor,4
4YU0,A,Receptor,4
5Q19,A,Receptor,4
2QZO,A,Receptor,4
5Q0J,A,Receptor,4
4HEE,X,Receptor,4
5Q18,A,Receptor,4
4UDA,A,Receptor,4
5Q0S,A,Receptor,4
3VJS,A,Receptor,4
6AD9,A,Receptor,4
5TN3,A,Receptor,4
2R6Y,A,Receptor,4
4QE6,A,Receptor,4
3VJT,A,Receptor,4
3ILU,B,Receptor,4
4ZNH,A,Receptor,4
4XTA,A,Receptor,4
5Q0O,A,Receptor,4
3S9S,A,Receptor,4
2AIX,A,Receptor,4
5U3V,A,Receptor,4
5Q1B,A,Receptor,4
2PNU,A,Receptor,4
4LZ8,A,Receptor,4
2ZLA,A,Receptor,4
2Q61,A,Receptor,4
2ZXN,A,Receptor,4
4U23,A,Receptor,4
3T93,B,Receptor,4
2LBD,A,Receptor,4
3IJO,B,Receptor,4
5Q0U,A,Receptor,4
2O4R,A,Receptor,4
2AMA,A,Receptor,4
3TDJ,A,Receptor,4
5UC1,A,Receptor,4
2OCF,A,Receptor,4
4Q0A,C,Receptor,4
3UUC,A,Receptor,4
4X48,A,Receptor,4
4F2Q,A,Receptor,4
3W5P,A,Receptor,4
5Q0V,A,Receptor,4
2AO6,A,Receptor,4
2ZL9,A,Receptor,4
5Q1G,A,Receptor,4
4LZ5,A,Receptor,4
3A2H,A,Receptor,4
5KRL,A,Receptor,4
3OLL,A,Receptor,4
4HLW,A,Receptor,4
5YXD,A,Receptor,4
3DLN,A,Receptor,4
3IL1,B,Receptor,4
4F2O,A,Receptor,4
2AMB,A,Receptor,4
3LSX,A,Receptor,4
5Q1F,A,Receptor,4
4ZJW,A,Receptor,4
4U4S,A,Receptor,4
5U3Z,A,Receptor,4
3PD8,A,Receptor,4
5B41,A,Receptor,4
5Q15,A,Receptor,4
6FQG,A,Receptor,4
3IK6,B,Receptor,4
3T96,B,Receptor,4
3LSL,A,Receptor,4
5Q1E,A,Receptor,4
3IJX,B,Receptor,4
4E2J,A,Receptor,4
3RTW,B,Receptor,4
3AFR,A,Receptor,4
3OS8,A,Receptor,4
3VRV,A,Receptor,4
1XOW,A,Receptor,4
3BKI,B,Receptor,4
5WGQ,A,Receptor,4
3OSA,A,Receptor,4
5XPL,A,Receptor,4
5TLO,A,Receptor,4
3WT5,A,Receptor,4
3CWD,A,Receptor,4
3T9H,B,Receptor,4
3LSW,A,Receptor,4
3RTF,B,Receptor,4
3OLF,A,Receptor,4
5Q0N,A,Receptor,4
3V4A,A,Receptor,4
2FSZ,A,Receptor,4
6FQI,A,Receptor,4
3W5Q,A,Receptor,4
5U3U,A,Receptor,4
3VRU,A,Receptor,4
5Q0Z,A,Receptor,4
4UDB,A,Receptor,4
3G8I,A,Receptor,4
3VT4,A,Receptor,4
2BJ4,A,Receptor,4
5Q1D,A,Receptor,4
5XZF,A,Receptor,4
2ZXM,A,Receptor,4
2JFA,A,Receptor,4
1XQ3,A,Receptor,4
2ZFX,A,Receptor,4
3FEI,A,Receptor,4
3T9U,A,Receptor,4
5DIE,A,Receptor,4
4F29,A,Receptor,4
3VTD,A,Receptor,4
3VT5,A,Receptor,4
3H03,A,Receptor,4
3DY6,A,Receptor,4
5XPN,A,Receptor,4
5M24,A,Receptor,4
2O4J,A,Receptor,4
2ZMJ,A,Receptor,4
3VRW,A,Receptor,4
2YAT,A,Receptor,4
3VRT,A,Receptor,4
5Y7X,A,Receptor,4
3DP4,A,Receptor,4
2ZMH,A,Receptor,4
5ZWF,A,Receptor,4
3WTQ,A,Receptor,4
3RT6,B,Receptor,4
4F3B,A,Receptor,4
3U9Q,A,Receptor,4
4OFR,A,Receptor,4
5Q0X,A,Receptor,4
5XMX,A,Receptor,4
5Q14,A,Receptor,4
4Y29,A,Receptor,4
5Q1H,A,Receptor,4
3VT6,A,Receptor,4
3VT9,A,Receptor,4
5NKY,A,Receptor,4
3SP9,A,Receptor,4
3VT8,A,Receptor,4
3LBD,A,Receptor,4
1XHY,A,Receptor,4
3VT7,A,Receptor,4
3W5T,A,Receptor,4
6DF6,A,Receptor,4
5TML,A,Receptor,4
3FXV,A,Receptor,4
4UDC,A,Receptor,4
3PEQ,A,Receptor,4
3GN8,A,Receptor,4
2OVH,A,Receptor,4
3OMK,A,Receptor,4
3OMM,A,Receptor,4
2Q70,A,Receptor,4
6DFN,A,Receptor,4
5Q0P,A,Receptor,4
2Q5S,A,Receptor,4
3D90,A,Receptor,4
3G8O,A,Receptor,4
4IA7,A,Receptor,4
2JF9,A,Receptor,4
5U3X,A,Receptor,4
3OKI,A,Receptor,4
3WT6,A,Receptor,4
3UA8,A,Receptor,4
5TMW,A,Receptor,4
5AWK,A,Receptor,4
3ET2,A,Receptor,4
3W5R,A,Receptor,4
3HQ5,A,Receptor,4
5OWD,A,Receptor,4
1ZUC,A,Receptor,4
3OS9,A,Receptor,4
5NFP,A,Receptor,4
4YNK,A,Receptor,4
3ZR7,A,Receptor,4
5TNB,A,Receptor,4
3ZRA,A,Receptor,4
4F22,A,Receptor,4
5UC3,A,Receptor,4
5TM9,A,Receptor,4
6FOB,A,Receptor,4
4PF3,A,Receptor,4
5ZWI,A,Receptor,4
5ZWH,A,Receptor,4
2W8Y,A,Receptor,4
2ZLC,A,Receptor,4
3WFG,A,Receptor,4
4LBD,A,Receptor,4
5UFS,A,Receptor,4
5TM4,A,Receptor,4
5VO4,A,Receptor,4
5W4V,A,Receptor,4
3QT0,A,Receptor,4
3H06,B,Receptor,4
5U2B,A,Receptor,4
4F3G,A,Receptor,4
4F39,A,Receptor,4
5JMM,A,Receptor,4
3OOK,A,Receptor,4
6EL9,A,Receptor,4
4CSJ,A,Receptor,4
5XPO,A,Receptor,4
3KBA,A,Receptor,4
4F31,B,Receptor,4
3ZRB,A,Receptor,4
3VHV,A,Receptor,4
5DIG,A,Receptor,4
4APU,A,Receptor,4
5G5W,A,Receptor,4
5XPP,A,Receptor,4
4A2J,A,Receptor,4
3Q95,A,Receptor,4
4UDD,A,Receptor,4
2XYJ,A,Receptor,4
5XPM,A,Receptor,4
6EL7,A,Receptor,4
3RT8,A,Receptor,4
3WT7,A,Receptor,4
2AX6,A,Receptor,4
2F4B,A,Receptor,4
2P54,A,Receptor,4
5H1E,A,Receptor,4
5C4U,A,Receptor,4
5AWJ,A,Receptor,4
5C4O,A,Receptor,4
3ET3,A,Receptor,4
3VTC,A,Receptor,4
5MWY,A,Receptor,4
5CJ6,A,Receptor,4
5NFT,A,Receptor,4
5C4T,A,Receptor,4
2Q6J,A,Receptor,4
5ELV,A,Receptor,4
5XUQ,A,Receptor,4
6FZP,A,Receptor,4
3ET1,A,Receptor,4
5C4S,A,Receptor,4
3NOA,A,Receptor,4
5T1Z,A,Receptor,4
2ATH,A,Receptor,4
5CBR,A,Receptor,4
5DI7,A,Receptor,4
2Q6S,A,Receptor,4
4EMA,A,Receptor,4
3K8S,A,Receptor,4
3KLX,A,Receptor,4
5KCC,A,Receptor,4
5ZWE,A,Receptor,4
2I3V,A,Receptor,4
2GWX,A,Receptor,4
6EL6,A,Receptor,4
4G8M,A,Receptor,4
2NW4,A,Receptor,4
5HCV,A,Receptor,4
3ET0,A,Receptor,4
4XI3,A,Receptor,4
3GZ9,A,Receptor,4
4XUM,A,Receptor,4
2Q1V,A,Receptor,4
2GTK,A,Receptor,4
3V9V,A,Receptor,4
3V49,A,Receptor,4
3D57,A,Receptor,4
2NPA,A,Receptor,4
4OJ4,A,Receptor,4
5GTP,A,Receptor,4
2PIN,A,Receptor,4
5LGA,A,Receptor,4
6CN5,A,Receptor,4
2QA6,A,Receptor,4
3SZ1,A,Receptor,4
5Y2T,A,Receptor,4
2Q5P,A,Receptor,4
3UU7,A,Receptor,4
2P15,A,Receptor,4
3V9Y,A,Receptor,4
2Q6R,A,Receptor,4
5DRM,A,Receptor,4
3IA6,A,Receptor,4
2G0G,A,Receptor,4
4YPQ,A,Receptor,4
3GBK,A,Receptor,4
5Q10,A,Receptor,4
5TN1,A,Receptor,4
3FEJ,A,Receptor,4
4IW8,A,Receptor,4
2HWQ,A,Receptor,4
5G3J,A,Receptor,4
3VTB,A,Receptor,4
3WJ4,A,Receptor,4
3PMW,A,Receptor,4
4ZJR,A,Receptor,4
4CI5,A,Receptor,4
6B33,A,Receptor,4
4PVU,A,Receptor,4
5GTO,A,Receptor,4
2FVJ,A,Receptor,4
4ZOM,A,Receptor,4
3R2A,A,Receptor,4
4FGY,A,Receptor,4
5G44,A,Receptor,4
3B0W,A,Receptor,4
2QSE,A,Receptor,4
5UFR,A,Receptor,4
5NTK,A,Receptor,4
5Y2O,A,Receptor,4
5APJ,A,Receptor,4
6FGQ,A,Receptor,4
5TM5,A,Receptor,4
2G0H,A,Receptor,4
3BBR,A,Receptor,4
5VB3,A,Receptor,4
3G9E,A,Receptor,4
3O1E,A,Receptor,4
