protein,chain,group,group1
1G61,A,alpha_beta,2
2Y7P,A,alpha_beta,2
3HHF,A,alpha_beta,2
1KWS,A,alpha_beta,2
4GK5,A,alpha_beta,2
1A69,A,alpha_beta,2
1UJ5,A,alpha_beta,2
3HIH,A,alpha_beta,2
3P37,A,alpha_beta,2
1AEC,A,alpha_beta,2
2A8P,A,alpha_beta,2
3SM3,A,alpha_beta,2
3RHT,A,alpha_beta,2
1G8S,A,alpha_beta,2
1VRA,A,alpha_beta,2
1CZD,A,alpha_beta,2
3TEB,A,alpha_beta,2
1C9M,A,alpha_beta,2
1C9N,A,alpha_beta,2
2SEC,E,alpha_beta,2
2SNI,E,alpha_beta,2
3SIC,E,alpha_beta,2
5SIC,E,alpha_beta,2
1PVT,A,alpha_beta,2
2O3B,A,alpha_beta,2
2YCM,A,alpha_beta,2
1V84,A,alpha_beta,2
3QKS,A,alpha_beta,2
1N0W,A,alpha_beta,2
1DK4,A,alpha_beta,2
1AN5,A,alpha_beta,2
2PZG,A,alpha_beta,2
2YBQ,A,alpha_beta,2
3F75,A,alpha_beta,2
1VST,A,alpha_beta,2
2HLY,A,alpha_beta,2
1FH0,A,alpha_beta,2
1PZT,A,alpha_beta,2
1WC4,A,alpha_beta,2
1Q4O,A,alpha_beta,2
1JJE,A,alpha_beta,2
1YJ3,A,alpha_beta,2
3PKE,A,alpha_beta,2
1XFG,A,alpha_beta,2
1VIO,A,alpha_beta,2
1G54,A,alpha_beta,2
1V5I,A,alpha_beta,2
4DF1,A,alpha_beta,2
1A8L,A,alpha_beta,2
1Q5R,A,alpha_beta,2
3GKU,A,alpha_beta,2
2GQP,A,alpha_beta,2
2YBO,A,alpha_beta,2
1FX4,A,alpha_beta,2
1DDU,A,alpha_beta,2
1SYN,A,alpha_beta,2
3LBF,A,alpha_beta,2
3O5X,A,alpha_beta,2
2G9I,A,alpha_beta,2
2PZE,A,alpha_beta,2
1CG6,A,alpha_beta,2
1DRV,A,alpha_beta,2
1RO2,A,alpha_beta,2
1E2O,A,alpha_beta,2
1QG8,A,alpha_beta,2
2Y7R,A,alpha_beta,2
1M0S,A,alpha_beta,2
1VK1,A,alpha_beta,2
2IMH,A,alpha_beta,2
1GMY,A,alpha_beta,2
1LK7,A,alpha_beta,2
1JYL,A,alpha_beta,2
3QY9,A,alpha_beta,2
1HT3,A,alpha_beta,2
1PTK,A,alpha_beta,2
1EAE,A,alpha_beta,2
1TVY,A,alpha_beta,2
1FSG,A,alpha_beta,2
1JY5,A,alpha_beta,2
1VD1,A,alpha_beta,2
1PRY,A,alpha_beta,2
3E8K,A,alpha_beta,2
2BMI,A,alpha_beta,2
1V9I,C,alpha_beta,2
2NXS,A,alpha_beta,2
1Q5P,A,alpha_beta,2
3TQL,A,alpha_beta,2
1VH1,A,alpha_beta,2
2AYX,A,alpha_beta,2
2TEC,E,alpha_beta,2
3MOW,A,alpha_beta,2
4PNP,A,alpha_beta,2
1TLS,A,alpha_beta,2
1I52,A,alpha_beta,2
1AOB,A,alpha_beta,2
1BDU,A,alpha_beta,2
1BID,A,alpha_beta,2
1BQ2,A,alpha_beta,2
1TJS,A,alpha_beta,2
1UPU,A,alpha_beta,2
3DVQ,X,alpha_beta,2
4GMK,A,alpha_beta,2
1LK5,A,alpha_beta,2
1PFG,A,alpha_beta,2
1ECP,A,alpha_beta,2
1FGG,A,alpha_beta,2
3CU0,A,alpha_beta,2
3G7N,A,alpha_beta,2
4B5L,A,alpha_beta,2
1EAA,A,alpha_beta,2
1EAB,A,alpha_beta,2
1EAC,A,alpha_beta,2
1EAD,A,alpha_beta,2
1EAF,A,alpha_beta,2
1ZGH,A,alpha_beta,2
3HIK,A,alpha_beta,2
4E9C,A,alpha_beta,2
1C4T,A,alpha_beta,2
4EE3,A,alpha_beta,2
4EEM,A,alpha_beta,2
4EEO,A,alpha_beta,2
2FY7,A,alpha_beta,2
1QH3,A,alpha_beta,2
1QH5,A,alpha_beta,2
1T71,A,alpha_beta,2
3OZF,A,alpha_beta,2
1XTZ,A,alpha_beta,2
3OZG,A,alpha_beta,2
2ABW,A,alpha_beta,2
4JHC,A,alpha_beta,2
1VCZ,A,alpha_beta,2
1Y1N,A,alpha_beta,2
4DF3,A,alpha_beta,2
1VI7,A,alpha_beta,2
2KIN,A,alpha_beta,2
1XPI,A,alpha_beta,2
1IF5,A,alpha_beta,2
1TE5,A,alpha_beta,2
1FQN,A,alpha_beta,2
1FQR,A,alpha_beta,2
1FR4,A,alpha_beta,2
1G3Z,A,alpha_beta,2
1G46,A,alpha_beta,2
1G4J,A,alpha_beta,2
1I91,A,alpha_beta,2
1I9O,A,alpha_beta,2
1I9P,A,alpha_beta,2
1I9Q,A,alpha_beta,2
1IF7,A,alpha_beta,2
1JV0,A,alpha_beta,2
1KWR,A,alpha_beta,2
1LG5,A,alpha_beta,2
1LGD,A,alpha_beta,2
1LZV,A,alpha_beta,2
1GYM,A,alpha_beta,2
2H0H,A,alpha_beta,2
1DRW,A,alpha_beta,2
3QKR,A,alpha_beta,2
4FK7,A,alpha_beta,2
3K98,A,alpha_beta,2
3HHE,A,alpha_beta,2
3KB1,A,alpha_beta,2
3OFK,A,alpha_beta,2
1GQ9,A,alpha_beta,2
2ZTS,A,alpha_beta,2
4DZT,A,alpha_beta,2
2IX9,A,alpha_beta,2
1PJ8,A,alpha_beta,2
1IC6,A,alpha_beta,2
1EGQ,A,alpha_beta,2
1TW1,A,alpha_beta,2
2PGC,A,alpha_beta,2
1V9S,A,alpha_beta,2
1MS6,A,alpha_beta,2
1VD3,A,alpha_beta,2
2GHP,A,alpha_beta,2
3ISM,A,alpha_beta,2
3PU9,A,alpha_beta,2
3P0L,A,alpha_beta,2
1FSR,A,alpha_beta,2
1LG6,A,alpha_beta,2
1EEJ,A,alpha_beta,2
1JT2,A,alpha_beta,2
3IDV,A,alpha_beta,2
3K99,A,alpha_beta,2
1XZ6,A,alpha_beta,2
1O1Y,A,alpha_beta,2
1TLC,A,alpha_beta,2
1R18,A,alpha_beta,2
1QGQ,A,alpha_beta,2
4GM2,A,alpha_beta,2
2PZF,A,alpha_beta,2
3AI8,A,alpha_beta,2
3G8V,A,alpha_beta,2
2DQK,A,alpha_beta,2
2HD4,A,alpha_beta,2
3G0A,A,alpha_beta,2
1G0I,A,alpha_beta,2
1NM3,A,alpha_beta,2
1RV9,A,alpha_beta,2
2V8B,A,alpha_beta,2
3RK1,A,alpha_beta,2
1XTT,A,alpha_beta,2
2AES,A,alpha_beta,2
2AGD,A,alpha_beta,2
2AH9,A,alpha_beta,2
3EE5,A,alpha_beta,2
4B5H,A,alpha_beta,2
4EE4,A,alpha_beta,2
4EE5,A,alpha_beta,2
4EEA,A,alpha_beta,2
2V4O,A,alpha_beta,2
2V64,A,alpha_beta,2
3QSD,A,alpha_beta,2
4B5G,A,alpha_beta,2
3UNB,1,alpha_beta,2
1XXE,A,alpha_beta,2
2NWO,A,alpha_beta,2
1OQ5,A,alpha_beta,2
1JZO,A,alpha_beta,2
1X0R,A,alpha_beta,2
4DF0,A,alpha_beta,2
1JJF,A,alpha_beta,2
1NND,A,alpha_beta,2
1TM1,E,alpha_beta,2
1TM4,E,alpha_beta,2
1TM5,E,alpha_beta,2
1TM7,E,alpha_beta,2
1TMG,E,alpha_beta,2
1TO1,E,alpha_beta,2
1TO2,E,alpha_beta,2
1Y1K,E,alpha_beta,2
1Y34,E,alpha_beta,2
1Y3B,E,alpha_beta,2
1Y3C,E,alpha_beta,2
1Y3D,E,alpha_beta,2
1Y4A,E,alpha_beta,2
2H0I,A,alpha_beta,2
2ZTH,A,alpha_beta,2
1TM3,E,alpha_beta,2
1Y3F,E,alpha_beta,2
1Y48,E,alpha_beta,2
2CE3,A,alpha_beta,2
3TEC,E,alpha_beta,2
2C8T,A,alpha_beta,2
2CBY,A,alpha_beta,2
1H5X,A,alpha_beta,2
2PYY,A,alpha_beta,2
3DS8,A,alpha_beta,2
1N7I,A,alpha_beta,2
2Y7K,A,alpha_beta,2
1B02,A,alpha_beta,2
1BKP,A,alpha_beta,2
1RYZ,A,alpha_beta,2
1QGS,A,alpha_beta,2
1XFJ,A,alpha_beta,2
2CBZ,A,alpha_beta,2
3T0O,A,alpha_beta,2
1OYO,A,alpha_beta,2
2DUJ,A,alpha_beta,2
2HPZ,A,alpha_beta,2
2PQ2,A,alpha_beta,2
2PWB,A,alpha_beta,2
3CBK,A,alpha_beta,2
3DE2,X,alpha_beta,2
3PTL,A,alpha_beta,2
1LBW,A,alpha_beta,2
2DR3,A,alpha_beta,2
3OSZ,A,alpha_beta,2
3GJ0,A,alpha_beta,2
4EEG,A,alpha_beta,2
2EHJ,A,alpha_beta,2
2AE7,A,alpha_beta,2
1EDT,A,alpha_beta,2
3U55,A,alpha_beta,2
3IU8,A,alpha_beta,2
3IU9,A,alpha_beta,2
3PKA,A,alpha_beta,2
3PKB,A,alpha_beta,2
3PKC,A,alpha_beta,2
3PKD,A,alpha_beta,2
2ICU,A,alpha_beta,2
1CBY,A,alpha_beta,2
1XFF,A,alpha_beta,2
3UBY,A,alpha_beta,2
3IFV,A,alpha_beta,2
1WNH,A,alpha_beta,2
2BDV,A,alpha_beta,2
1G1D,A,alpha_beta,2
1G45,A,alpha_beta,2
1G48,A,alpha_beta,2
1G4O,A,alpha_beta,2
1G52,A,alpha_beta,2
1G53,A,alpha_beta,2
1I8Z,A,alpha_beta,2
1I90,A,alpha_beta,2
1I9L,A,alpha_beta,2
1I9M,A,alpha_beta,2
1IF4,A,alpha_beta,2
1IF8,A,alpha_beta,2
1IF9,A,alpha_beta,2
3VCO,A,alpha_beta,2
1ZE8,A,alpha_beta,2
3CYU,A,alpha_beta,2
1G0T,A,alpha_beta,2
1WSD,A,alpha_beta,2
3OMU,A,alpha_beta,2
1LW6,E,alpha_beta,2
2FHH,1,alpha_beta,2
1NKK,A,alpha_beta,2
1QR0,A,alpha_beta,2
1U0Z,A,alpha_beta,2
3A2X,A,alpha_beta,2
1R0R,E,alpha_beta,2
1R7V,A,alpha_beta,2
1YU6,A,alpha_beta,2
2DCH,X,alpha_beta,2
3D3N,A,alpha_beta,2
1DPB,A,alpha_beta,2
1DPD,A,alpha_beta,2
1AH8,A,alpha_beta,2
1TSN,A,alpha_beta,2
2PBF,A,alpha_beta,2
1KUT,A,alpha_beta,2
2B6N,A,alpha_beta,2
3CBJ,A,alpha_beta,2
3UW1,A,alpha_beta,2
1XCL,A,alpha_beta,2
2A6A,A,alpha_beta,2
3DVR,X,alpha_beta,2
3DW1,X,alpha_beta,2
3DW3,X,alpha_beta,2
3DWE,X,alpha_beta,2
3I2Y,X,alpha_beta,2
3I30,X,alpha_beta,2
3I37,X,alpha_beta,2
2D13,A,alpha_beta,2
2PYZ,A,alpha_beta,2
3DE3,X,alpha_beta,2
3DE4,X,alpha_beta,2
3DE6,X,alpha_beta,2
3DE7,X,alpha_beta,2
2V4N,A,alpha_beta,2
1OYS,A,alpha_beta,2
2AEC,A,alpha_beta,2
3GA6,A,alpha_beta,2
3U54,A,alpha_beta,2
2DC7,A,alpha_beta,2
1NPZ,A,alpha_beta,2
1ILV,A,alpha_beta,2
3JV9,A,alpha_beta,2
2I4T,A,alpha_beta,2
3G6S,A,alpha_beta,2
1KHZ,A,alpha_beta,2
1VIQ,A,alpha_beta,2
3D8W,A,alpha_beta,2
1EOU,A,alpha_beta,2
1SKF,A,alpha_beta,2
1Y4D,E,alpha_beta,2
2FHG,1,alpha_beta,2
1OME,A,alpha_beta,2
1XA7,A,alpha_beta,2
1OYV,A,alpha_beta,2
1Q5Q,A,alpha_beta,2
2O2G,A,alpha_beta,2
3H6I,1,alpha_beta,2
3HF9,1,alpha_beta,2
3K60,A,alpha_beta,2
1ORO,A,alpha_beta,2
1VBF,A,alpha_beta,2
1H8Y,A,alpha_beta,2
1MZV,A,alpha_beta,2
1I1N,A,alpha_beta,2
3QWD,A,alpha_beta,2
2FYI,A,alpha_beta,2
1P7V,A,alpha_beta,2
1P7W,A,alpha_beta,2
1PBN,A,alpha_beta,2
2G4V,A,alpha_beta,2
2ID8,A,alpha_beta,2
2PWA,A,alpha_beta,2
3AJ8,A,alpha_beta,2
3AJ9,A,alpha_beta,2
3D3Z,A,alpha_beta,2
3D9Q,X,alpha_beta,2
3DDZ,X,alpha_beta,2
3DE0,X,alpha_beta,2
3DE1,X,alpha_beta,2
3DE5,X,alpha_beta,2
3DVS,X,alpha_beta,2
3DYB,A,alpha_beta,2
3GT3,A,alpha_beta,2
3GT4,A,alpha_beta,2
3I34,X,alpha_beta,2
3L1K,A,alpha_beta,2
3Q40,A,alpha_beta,2
3Q5G,A,alpha_beta,2
3QMP,A,alpha_beta,2
3TBJ,A,alpha_beta,2
4DJ5,X,alpha_beta,2
4FON,A,alpha_beta,2
1R74,A,alpha_beta,2
1VE3,A,alpha_beta,2
3CYG,A,alpha_beta,2
1DAA,A,alpha_beta,2
1O63,A,alpha_beta,2
1O64,A,alpha_beta,2
3V15,A,alpha_beta,2
4DAA,A,alpha_beta,2
1NQC,A,alpha_beta,2
3IU7,A,alpha_beta,2
2V0R,A,alpha_beta,2
3EAT,X,alpha_beta,2
1XPZ,A,alpha_beta,2
1XQ0,A,alpha_beta,2
2IT4,A,alpha_beta,2
1FR7,A,alpha_beta,2
1FSN,A,alpha_beta,2
1T9N,A,alpha_beta,2
1TG3,A,alpha_beta,2
1TG9,A,alpha_beta,2
1THK,A,alpha_beta,2
1TTM,A,alpha_beta,2
1XEV,A,alpha_beta,2
1YO1,A,alpha_beta,2
1YO2,A,alpha_beta,2
1ZGF,A,alpha_beta,2
2ABE,A,alpha_beta,2
2AX2,A,alpha_beta,2
2EU3,A,alpha_beta,2
2F14,A,alpha_beta,2
2FMG,A,alpha_beta,2
2FMZ,A,alpha_beta,2
2FNK,A,alpha_beta,2
2FNM,A,alpha_beta,2
2FNN,A,alpha_beta,2
2FOQ,A,alpha_beta,2
2FOS,A,alpha_beta,2
2FOV,A,alpha_beta,2
2GD8,A,alpha_beta,2
2GEH,A,alpha_beta,2
2HKK,A,alpha_beta,2
2NNG,A,alpha_beta,2
2NNS,A,alpha_beta,2
2NWZ,A,alpha_beta,2
2POW,A,alpha_beta,2
2Q1Q,A,alpha_beta,2
2QOA,A,alpha_beta,2
3C7P,A,alpha_beta,2
3CAJ,A,alpha_beta,2
3D0N,A,alpha_beta,2
3DA2,A,alpha_beta,2
3DCS,A,alpha_beta,2
3DD8,A,alpha_beta,2
3DV7,A,alpha_beta,2
3DVB,A,alpha_beta,2
3DVC,A,alpha_beta,2
3DVD,A,alpha_beta,2
3EFT,A,alpha_beta,2
3F8E,A,alpha_beta,2
3GZ0,A,alpha_beta,2
3HKN,A,alpha_beta,2
3HKQ,A,alpha_beta,2
3HKT,A,alpha_beta,2
3HS4,A,alpha_beta,2
3IBL,A,alpha_beta,2
3IBU,A,alpha_beta,2
3L14,A,alpha_beta,2
3M04,A,alpha_beta,2
3M1J,A,alpha_beta,2
3M2X,A,alpha_beta,2
3M2Y,A,alpha_beta,2
3M2Z,A,alpha_beta,2
3M3X,A,alpha_beta,2
3MHO,A,alpha_beta,2
3ML2,A,alpha_beta,2
3MNA,A,alpha_beta,2
3MZC,A,alpha_beta,2
3N0N,A,alpha_beta,2
3N4B,A,alpha_beta,2
3NB5,A,alpha_beta,2
3NJ9,A,alpha_beta,2
3OKU,A,alpha_beta,2
3OKV,A,alpha_beta,2
3OY0,A,alpha_beta,2
3OYQ,A,alpha_beta,2
3OYS,A,alpha_beta,2
3P3J,A,alpha_beta,2
3P55,A,alpha_beta,2
3P5A,A,alpha_beta,2
3P5L,A,alpha_beta,2
3PYK,A,alpha_beta,2
3QYK,A,alpha_beta,2
3R16,A,alpha_beta,2
3R17,B,alpha_beta,2
3RGE,A,alpha_beta,2
3RYJ,B,alpha_beta,2
3RYX,B,alpha_beta,2
3RYZ,A,alpha_beta,2
3S73,B,alpha_beta,2
3S77,B,alpha_beta,2
3S78,B,alpha_beta,2
3SAP,A,alpha_beta,2
3SBH,A,alpha_beta,2
3T5U,A,alpha_beta,2
3T82,A,alpha_beta,2
3T83,A,alpha_beta,2
3T84,A,alpha_beta,2
3T85,A,alpha_beta,2
3V2M,A,alpha_beta,2
3V3F,A,alpha_beta,2
3V3I,B,alpha_beta,2
3V3J,A,alpha_beta,2
4ILX,A,alpha_beta,2
1AMP,A,alpha_beta,2
2I6D,A,alpha_beta,2
3A2W,A,alpha_beta,2
3B2Y,A,alpha_beta,2
1WOD,A,alpha_beta,2
2Q4B,A,alpha_beta,2
3A42,A,alpha_beta,2
1YRH,A,alpha_beta,2
1YT2,A,alpha_beta,2
1G9X,A,alpha_beta,2
1JG1,A,alpha_beta,2
1JG2,A,alpha_beta,2
4FCU,A,alpha_beta,2
1DPC,A,alpha_beta,2
3POL,A,alpha_beta,2
1TG6,A,alpha_beta,2
1TSD,A,alpha_beta,2
2HB9,A,alpha_beta,2
1THF,D,alpha_beta,2
1VM6,A,alpha_beta,2
2PHN,A,alpha_beta,2
3I6V,A,alpha_beta,2
1LBX,A,alpha_beta,2
3U7J,A,alpha_beta,2
1A9O,A,alpha_beta,2
3GJ4,A,alpha_beta,2
1OYP,A,alpha_beta,2
1ET0,A,alpha_beta,2
2QYF,A,alpha_beta,2
1Q33,A,alpha_beta,2
3COU,A,alpha_beta,2
3G65,A,alpha_beta,2
1DWU,A,alpha_beta,2
1J08,A,alpha_beta,2
2PGX,A,alpha_beta,2
2ZOS,A,alpha_beta,2
4G4S,A,alpha_beta,2
3JTJ,A,alpha_beta,2
1QB8,A,alpha_beta,2
1YDF,A,alpha_beta,2
2Q62,A,alpha_beta,2
1KR5,A,alpha_beta,2
1V57,A,alpha_beta,2
2P4G,A,alpha_beta,2
1AXW,A,alpha_beta,2
1KCE,A,alpha_beta,2
1TRG,A,alpha_beta,2
1V8E,A,alpha_beta,2
2KCE,A,alpha_beta,2
2OU2,A,alpha_beta,2
1BSP,A,alpha_beta,2
4B33,A,alpha_beta,2
1H2H,A,alpha_beta,2
1RVE,A,alpha_beta,2
3HJG,A,alpha_beta,2
3G1K,A,alpha_beta,2
3GJ3,A,alpha_beta,2
3GJ6,A,alpha_beta,2
2O34,A,alpha_beta,2
2DCD,A,alpha_beta,2
3TCA,A,alpha_beta,2
1J9K,A,alpha_beta,2
3DAA,A,alpha_beta,2
3K9M,A,alpha_beta,2
2PIF,A,alpha_beta,2
2YVL,A,alpha_beta,2
2A8R,A,alpha_beta,2
3QRR,A,alpha_beta,2
3RNR,A,alpha_beta,2
1WJ9,A,alpha_beta,2
2HFW,A,alpha_beta,2
1FSQ,A,alpha_beta,2
3DBU,A,alpha_beta,2
3KOK,A,alpha_beta,2
3M1W,A,alpha_beta,2
3M40,A,alpha_beta,2
1Z9Y,A,alpha_beta,2
3IBI,A,alpha_beta,2
3M14,A,alpha_beta,2
3M67,A,alpha_beta,2
3M96,A,alpha_beta,2
3N3J,A,alpha_beta,2
3TVN,X,alpha_beta,2
4E3G,A,alpha_beta,2
1BRY,Y,alpha_beta,2
1GHI,A,alpha_beta,2
1GHM,A,alpha_beta,2
1GHP,A,alpha_beta,2
1KGG,A,alpha_beta,2
1I2A,A,alpha_beta,2
2NVL,A,alpha_beta,2
3A5W,A,alpha_beta,2
1V58,A,alpha_beta,2
1BJG,A,alpha_beta,2
1BQ1,A,alpha_beta,2
1DNA,A,alpha_beta,2
1ZPR,A,alpha_beta,2
1VD6,A,alpha_beta,2
2HHM,A,alpha_beta,2
1AJM,A,alpha_beta,2
2FU6,A,alpha_beta,2
2H6A,A,alpha_beta,2
3QFO,A,alpha_beta,2
1DQP,A,alpha_beta,2
3F7M,A,alpha_beta,2
1A9P,A,alpha_beta,2
3FVH,A,alpha_beta,2
3P2L,A,alpha_beta,2
1R6L,A,alpha_beta,2
2DAA,A,alpha_beta,2
1TYS,A,alpha_beta,2
2WFD,A,alpha_beta,2
5DAA,A,alpha_beta,2
1KA9,F,alpha_beta,2
2BLC,A,alpha_beta,2
4GO5,X,alpha_beta,2
1TBT,X,alpha_beta,2
1TE3,X,alpha_beta,2
1TEQ,X,alpha_beta,2
1TEU,X,alpha_beta,2
1TH9,A,alpha_beta,2
1YO0,A,alpha_beta,2
2FOY,A,alpha_beta,2
2FW4,A,alpha_beta,2
2ILI,A,alpha_beta,2
2NMX,A,alpha_beta,2
2NWY,A,alpha_beta,2
2NXR,A,alpha_beta,2
2NXT,A,alpha_beta,2
2OSF,A,alpha_beta,2
2OSM,A,alpha_beta,2
3D92,A,alpha_beta,2
3D93,A,alpha_beta,2
3D9Z,A,alpha_beta,2
3DAZ,A,alpha_beta,2
3DC3,A,alpha_beta,2
3DC9,A,alpha_beta,2
3DCC,A,alpha_beta,2
3DCW,A,alpha_beta,2
3DD0,A,alpha_beta,2
3HLJ,A,alpha_beta,2
3IGP,A,alpha_beta,2
3KKX,A,alpha_beta,2
3KOI,A,alpha_beta,2
3KS3,A,alpha_beta,2
3M1K,A,alpha_beta,2
3M5E,A,alpha_beta,2
3M5T,A,alpha_beta,2
3M98,A,alpha_beta,2
3MHC,A,alpha_beta,2
3MHL,A,alpha_beta,2
3MHM,A,alpha_beta,2
3MMF,A,alpha_beta,2
3MNI,A,alpha_beta,2
3MNJ,A,alpha_beta,2
3MNK,A,alpha_beta,2
3MYQ,A,alpha_beta,2
3N2P,A,alpha_beta,2
3OIK,A,alpha_beta,2
3P3H,A,alpha_beta,2
3P4V,A,alpha_beta,2
3P58,A,alpha_beta,2
3PO6,A,alpha_beta,2
3RG3,A,alpha_beta,2
3RG4,A,alpha_beta,2
3RLD,A,alpha_beta,2
3RYV,B,alpha_beta,2
3RYY,A,alpha_beta,2
3RZ0,B,alpha_beta,2
3RZ5,A,alpha_beta,2
3RZ8,A,alpha_beta,2
3S74,B,alpha_beta,2
3S8X,A,alpha_beta,2
3S9T,A,alpha_beta,2
3SBI,A,alpha_beta,2
3TMJ,A,alpha_beta,2
3TVO,X,alpha_beta,2
3U3A,X,alpha_beta,2
3U45,X,alpha_beta,2
3U47,A,alpha_beta,2
3U7C,A,alpha_beta,2
3V2J,A,alpha_beta,2
3V3G,B,alpha_beta,2
3V3H,B,alpha_beta,2
4G0C,A,alpha_beta,2
4IDR,X,alpha_beta,2
3ML5,A,alpha_beta,2
2AW1,A,alpha_beta,2
2EZ7,A,alpha_beta,2
2HD6,A,alpha_beta,2
2HL4,A,alpha_beta,2
2HNC,A,alpha_beta,2
2HOC,A,alpha_beta,2
2QO8,A,alpha_beta,2
3BET,A,alpha_beta,2
3MNU,A,alpha_beta,2
3OIM,A,alpha_beta,2
3RJ7,A,alpha_beta,2
3V5G,A,alpha_beta,2
4E3H,A,alpha_beta,2
4FL7,A,alpha_beta,2
3K2D,A,alpha_beta,2
2Y85,A,alpha_beta,2
3A2V,A,alpha_beta,2
3HEK,A,alpha_beta,2
1QYE,A,alpha_beta,2
1JG3,A,alpha_beta,2
1YSZ,A,alpha_beta,2
1AMF,A,alpha_beta,2
1QCD,A,alpha_beta,2
3QAX,A,alpha_beta,2
2FU7,A,alpha_beta,2
4EA6,A,alpha_beta,2
2QIN,A,alpha_beta,2
3G38,A,alpha_beta,2
3QFM,A,alpha_beta,2
3QFN,A,alpha_beta,2
4B35,A,alpha_beta,2
1F3O,A,alpha_beta,2
1JLS,A,alpha_beta,2
2YXE,A,alpha_beta,2
1J5P,A,alpha_beta,2
2L26,A,alpha_beta,2
3RHY,A,alpha_beta,2
1ON8,A,alpha_beta,2
3G4T,A,alpha_beta,2
4B5M,A,alpha_beta,2
2W0M,A,alpha_beta,2
2DC6,A,alpha_beta,2
2DC8,A,alpha_beta,2
2DC9,A,alpha_beta,2
2DCA,A,alpha_beta,2
2DCB,A,alpha_beta,2
2DCC,A,alpha_beta,2
1J9J,A,alpha_beta,2
1J9L,A,alpha_beta,2
3BWK,A,alpha_beta,2
3OZB,A,alpha_beta,2
3L1W,A,alpha_beta,2
1PRZ,A,alpha_beta,2
3QI5,A,alpha_beta,2
3S71,B,alpha_beta,2
2JIH,A,alpha_beta,2
3DTN,A,alpha_beta,2
3KBR,A,alpha_beta,2
1YDG,A,alpha_beta,2
2O55,A,alpha_beta,2
1OLO,A,alpha_beta,2
3H6F,1,alpha_beta,2
3K4U,A,alpha_beta,2
1JG4,A,alpha_beta,2
2ARS,A,alpha_beta,2
2CZK,A,alpha_beta,2
2QDT,A,alpha_beta,2
1H7T,A,alpha_beta,2
4B3C,A,alpha_beta,2
4B2L,A,alpha_beta,2
4B32,A,alpha_beta,2
1C3V,A,alpha_beta,2
4A6P,A,alpha_beta,2
4B3B,A,alpha_beta,2
2O3H,A,alpha_beta,2
1ON6,A,alpha_beta,2
1LGY,A,alpha_beta,2
1USW,A,alpha_beta,2
3G91,A,alpha_beta,2
1T8H,A,alpha_beta,2
2GK4,A,alpha_beta,2
3F7O,A,alpha_beta,2
3V5I,A,alpha_beta,2
2VZY,A,alpha_beta,2
4AWN,A,alpha_beta,2
1A0G,A,alpha_beta,2
1ULA,A,alpha_beta,2
1ULB,A,alpha_beta,2
2DAB,A,alpha_beta,2
2BR6,A,alpha_beta,2
3TB5,A,alpha_beta,2
1QDQ,A,alpha_beta,2
3KRE,A,alpha_beta,2
1RRE,A,alpha_beta,2
2ESS,A,alpha_beta,2
3UYN,A,alpha_beta,2
1Z97,A,alpha_beta,2
1V9E,A,alpha_beta,2
3M1Q,A,alpha_beta,2
3MHI,A,alpha_beta,2
3MWO,A,alpha_beta,2
3OIL,A,alpha_beta,2
3SAX,A,alpha_beta,2
3MNH,A,alpha_beta,2
2QP6,A,alpha_beta,2
4E3D,A,alpha_beta,2
1KGF,A,alpha_beta,2
2IOR,A,alpha_beta,2
2J13,A,alpha_beta,2
2Q46,A,alpha_beta,2
3IED,A,alpha_beta,2
1FX2,A,alpha_beta,2
1NLF,A,alpha_beta,2
1QCC,A,alpha_beta,2
2BRE,A,alpha_beta,2
2H0G,A,alpha_beta,2
2R6Z,A,alpha_beta,2
1YT1,A,alpha_beta,2
2GFD,A,alpha_beta,2
2H8M,A,alpha_beta,2
1AWB,A,alpha_beta,2
3BIJ,A,alpha_beta,2
3MI0,1,alpha_beta,2
3MKA,1,alpha_beta,2
2Q2C,A,alpha_beta,2
3BZW,A,alpha_beta,2
3UUE,A,alpha_beta,2
3UY6,A,alpha_beta,2
3OVM,A,alpha_beta,2
4GLB,A,alpha_beta,2
2AIO,A,alpha_beta,2
2FM6,A,alpha_beta,2
2GFJ,A,alpha_beta,2
2GFK,A,alpha_beta,2
2KU1,A,alpha_beta,2
2KU2,A,alpha_beta,2
3UN8,A,alpha_beta,2
4B2I,A,alpha_beta,2
4B34,A,alpha_beta,2
4B3D,A,alpha_beta,2
4INT,A,alpha_beta,2
3NUT,A,alpha_beta,2
2FX5,A,alpha_beta,2
4GBG,A,alpha_beta,2
3G3C,A,alpha_beta,2
1B8N,A,alpha_beta,2
1OMZ,A,alpha_beta,2
2PCJ,A,alpha_beta,2
3V5E,A,alpha_beta,2
1LBZ,A,alpha_beta,2
1LBV,A,alpha_beta,2
1GY9,A,alpha_beta,2
2BTN,A,alpha_beta,2
1P91,A,alpha_beta,2
3MX6,A,alpha_beta,2
2GGC,A,alpha_beta,2
1Z0E,A,alpha_beta,2
3QRQ,A,alpha_beta,2
3UYQ,A,alpha_beta,2
2GVH,A,alpha_beta,2
3FE4,A,alpha_beta,2
3IBN,A,alpha_beta,2
3VBD,A,alpha_beta,2
1PLR,A,alpha_beta,2
1AXC,A,alpha_beta,2
1PLQ,A,alpha_beta,2
1DJC,A,alpha_beta,2
1Y89,A,alpha_beta,2
3ZXY,A,alpha_beta,2
1PIO,A,alpha_beta,2
1TC6,A,alpha_beta,2
